"id","name","latitude","longitude","property_type","room_type","price","accommodates","bedrooms","beds","bathrooms","shared_bathroom","minimum_nights","maximum_nights","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","Kitchen","Wifi","Air_conditioning","Elevator","Dishes_and_silverware","Washer","Body_soap","Microwave","Paid_parking_off_premises","total_amenities","short_term_availability","long_term_availability","years","host_id","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_identity_verified"
752267969608366464,"Un Amplio Departamento 3 Ambientes  en Monserrat",-34.616088,-58.3906511,"Entire rental unit","Entire home/apt",10354,4,2,3,2,"No",2,1125,4,4.25,4.5,4,5,4.75,4.5,4.5,"FALSE","1","1","0","0","0","0","0","0","0",2,"1","0",5.54520547945206,155296401,"within an hour",1,0.89,"FALSE","TRUE"
752151957720885120,"Hermoso departamento de dos ambientes.",-34.6101,-58.38113,"Entire vacation home","Entire home/apt",7190,4,1,2,1,"No",2,365,26,4.88,4.88,4.92,4.81,4.85,4.92,4.92,"TRUE","1","1","1","0","1","0","0","0","0",4,"0","1",1.37534246575342,436614759,"within an hour",1,1,"FALSE","TRUE"
750600075414745472,"Hermoso Studio luminoso c gran vista piscina gym",-34.6148,-58.37938,"Entire condo","Entire home/apt",6981,2,1,1,1,"No",4,365,8,4.88,5,4.88,5,5,4.75,5,"FALSE","1","1","1","0","1","0","0","1","0",5,"1","1",9.34246575342466,10966956,"within an hour",0.97,0.71,"FALSE","TRUE"
752230067465353600,"Habitación amplia, SanTelmo!",-34.61518,-58.37205,"Private room in pension","Private room",4577,1,1,1,1,"Yes",1,1125,5,4,4.2,3.4,4.4,4.6,5,4.4,"FALSE","1","1","0","0","1","0","0","0","0",3,"1","1",4.93698630136986,192353049,"within a few hours",0.7,0.79,"FALSE","TRUE"
754594462631239168,"Excelente Ubicación",-34.6115,-58.38277,"Entire rental unit","Entire home/apt",5355,2,1,1,1,"No",3,15,2,4.5,5,4,4,5,4.5,5,"FALSE","1","1","0","1","1","0","0","0","0",4,"0","0",0.668493150684932,478032499,"within a day",0.5,0.5,"FALSE","FALSE"
755940973626724864,"Hermoso depto con pileta, 2 ambientes amoblado",-34.6088,-58.38589,"Entire rental unit","Entire home/apt",18000,2,1,1,1,"No",3,365,1,4,3,4,4,4,5,4,"FALSE","0","1","0","0","0","1","0","0","0",2,"1","1",4.56986301369863,219941584,"within a few hours",1,0.6,"FALSE","TRUE"
755199851664345728,"Luminoso departamento a cuadras del obelisco",-34.60913,-58.38137,"Entire vacation home","Entire home/apt",6952,2,1,1,1,"No",4,35,15,5,4.93,4.93,4.93,5,5,4.87,"FALSE","1","0","0","1","1","0","0","1","0",4,"0","0",0.49041095890411,486792565,"within an hour",1,0.96,"FALSE","TRUE"
755624509359627520,"Studio Apartment in Monserrat, Buenos Aires",-34.61076,-58.3734,"Entire condo","Entire home/apt",10000,2,1,1,1,"No",1,90,7,4.86,4.71,5,4.71,5,5,4.86,"FALSE","1","0","1","1","1","0","0","1","0",5,"1","0",0.487671232876712,486868073,"within an hour",1,1,"FALSE","TRUE"
757335265197965696,"Hermoso departamento con vista al Congreso",-34.60991,-58.38826,"Entire condo","Entire home/apt",7277,4,1,3,1,"No",2,1125,7,5,5,4.86,4.86,5,4.86,4.86,"TRUE","1","1","1","1","1","0","1","1","0",7,"0","1",0.482191780821918,487204174,"within an hour",1,1,"FALSE","TRUE"
759367575923426048,"Hermoso departamento a estrenar con pileta!",-34.6130351685056,-58.3790728834845,"Entire rental unit","Entire home/apt",7840,2,1,1,1,"No",1,1125,17,4.88,4.88,4.94,5,5,4.88,4.94,"FALSE","1","1","0","1","1","0","0","1","0",5,"0","1",5.43013698630137,160785982,"within an hour",1,0.78,"FALSE","TRUE"
759394785183412352,"Lovely 2-bedroom apartment 150m from Plaza de Mayo",-34.6105673,-58.3733646,"Entire rental unit","Entire home/apt",8490,4,2,2,1.5,"No",3,365,3,4.67,5,4,4.67,5,4.67,5,"TRUE","1","1","1","0","0","0","0","0","0",3,"0","0",4.54246575342466,221761133,"within an hour",1,1,"FALSE","TRUE"
759504326976145664,"Hermoso departamento en Monserrat con vista unica",-34.61334,-58.3692,"Entire rental unit","Entire home/apt",9318,2,1,1,1,"No",2,365,3,5,5,5,5,5,5,5,"FALSE","1","1","1","1","1","1","0","1","0",7,"1","1",5.47945205479452,158491421,"within an hour",1,0.9,"FALSE","TRUE"
759660366482454656,"Style apartment, fully equipped",-34.6104249,-58.3847592,"Entire condo","Entire home/apt",7041,4,2,3,1,"No",2,365,2,5,5,5,5,5,4,4.5,"TRUE","1","1","1","1","1","0","1","0","1",7,"0","1",3.76712328767123,280793609,"within an hour",1,1,"FALSE","TRUE"
762550342594653952,"Apart in San Telmo- Paseo de la Cisterna-309",-34.6115180117462,-58.3738937973976,"Entire rental unit","Entire home/apt",8904,2,1,2,1,"No",2,30,2,5,5,5,5,4.5,5,5,"TRUE","1","1","0","1","1","0","0","1","0",5,"1","0",7.38356164383562,51699880,"within an hour",0.99,0.98,"FALSE","TRUE"
761019483092285056,"Independencia - Muy lindo depto en Buenos Aires",-34.61648,-58.38431,"Entire condo","Entire home/apt",7420,4,2,3,1.5,"No",3,15,14,4.93,4.93,4.93,5,4.93,4.71,4.86,"FALSE","1","1","0","1","1","0","0","1","0",5,"1","0",8.63835616438356,21407219,"within an hour",1,0.99,"TRUE","TRUE"
762572612329943936,"San Telmo- Edificio Paseo de la Cisterna- 128",-34.6115180117462,-58.3738937973976,"Entire rental unit","Entire home/apt",7384,4,1,2,1,"No",2,30,2,5,5,4.5,5,5,5,5,"TRUE","1","1","1","1","1","0","0","1","0",6,"1","0",7.38356164383562,51699880,"within an hour",0.99,0.98,"FALSE","TRUE"
762577735766082816,"Apart en San Telmo- Paseo de la Cisterna- 303",-34.6115181,-58.3738937,"Entire rental unit","Entire home/apt",8904,2,1,1,1,"No",2,30,3,4.67,4.67,5,5,4.33,4,4.67,"TRUE","1","1","0","1","1","0","0","1","0",5,"1","0",7.38356164383562,51699880,"within an hour",0.99,0.98,"FALSE","TRUE"
763842301379060992,"Loft de BuenosAires",-34.61075,-58.37435,"Entire rental unit","Entire home/apt",6744,4,1,1,1.5,"No",2,1125,19,4.89,4.84,4.84,4.95,5,4.95,4.89,"TRUE","1","1","0","1","1","0","1","1","0",6,"0","0",8.00547945205479,32703829,"within an hour",1,0.92,"TRUE","TRUE"
761581683821448192,"Habitación privada en San Telmo",-34.616468,-58.3793114,"Private room in rental unit","Private room",4349,4,1,3,1,"Yes",1,1125,9,5,5,5,5,5,5,5,"TRUE","1","0","0","1","1","0","0","1","0",4,"1","0",0.465753424657534,487984889,"within an hour",1,0.99,"TRUE","TRUE"
761637564627363840,"Gran departamento en Congreso.",-34.6139691,-58.3861227,"Entire condo","Entire home/apt",8244,3,2,2,1,"No",1,365,5,4.8,4.8,4.8,5,5,4.8,5,"TRUE","1","1","0","1","1","0","0","1","0",5,"1","1",4.55890410958904,220569927,"within an hour",1,0.86,"TRUE","TRUE"
764433606280229376,"Apartamento en Monserrat.",-34.612065892227,-58.3717499636473,"Entire serviced apartment","Entire home/apt",12425,4,1,3,1,"No",2,1125,2,3.5,2.5,3.5,3.5,4.5,4.5,4,"FALSE","1","1","1","1","1","0","1","0","0",6,"1","1",7.58630136986301,45861771,"within a few hours",0.7,0.46,"FALSE","TRUE"
761703277243625216,"Paseo de la Cisterna",-34.61228,-58.37461,"Entire rental unit","Entire home/apt",9318,2,1,2,1,"No",3,30,5,4.8,4.8,5,5,5,4.6,4.6,"TRUE","1","1","0","0","0","0","0","0","0",2,"1","1",12.0931506849315,484323,"within an hour",0.99,0.99,"FALSE","TRUE"
761735604260159360,"Sobre Av. 9 de Julio. Apart. Limpio y seguro.",-34.6114046,-58.3820503,"Entire rental unit","Entire home/apt",6094,3,1,2,1,"No",2,1125,9,5,5,5,5,5,5,5,"FALSE","1","0","0","1","1","0","0","1","0",4,"1","1",8.33150684931507,25694574,"within an hour",1,0.84,"TRUE","TRUE"
762979637040310272,"Monoambiente en San Telmo",-34.61041,-58.37449,"Entire rental unit","Entire home/apt",12217,2,1,1,1,"No",3,365,4,5,5,5,5,5,5,5,"FALSE","1","1","1","0","1","0","1","1","0",6,"1","0",0.46027397260274,488233747,"within a few hours",0.67,1,"FALSE","FALSE"
765202277943281152,"Monoambiente tipo LOFT Congreso",-34.6149403,-58.3911904,"Entire rental unit","Entire home/apt",2734,2,1,1,1,"No",2,90,1,1,2,1,5,5,5,1,"FALSE","1","1","1","0","0","0","0","0","0",3,"1","1",7.81643835616438,38355939,"within a few hours",0.8,1,"FALSE","TRUE"
763207342167020416,"Two bedrooms, amazing views! No cleaning fee!",-34.61095,-58.37322,"Entire rental unit","Entire home/apt",21635,6,2,3,1,"No",2,1125,7,4.86,4.86,4.43,5,5,4.86,4.71,"FALSE","1","1","1","0","1","0","0","0","0",4,"1","1",6.5972602739726,97395696,"within an hour",1,1,"TRUE","TRUE"
766439701455362176,"hermoso departamento equipado .",-34.6115181,-58.3738937,"Entire rental unit","Entire home/apt",6212,2,1,1,1,"No",2,1125,18,5,4.94,5,5,5,4.94,5,"TRUE","1","1","0","1","1","0","0","1","0",5,"0","1",0.446575342465753,488834998,"within an hour",1,1,"FALSE","TRUE"
763687293775041152,"Paseo de la Cisterna 2",-34.6115181,-58.3738937,"Entire rental unit","Entire home/apt",7875,2,1,2,1,"No",3,60,4,5,5,5,5,5,5,5,"TRUE","1","1","1","0","0","0","0","0","0",3,"0","1",12.0931506849315,484323,"within an hour",0.99,0.99,"FALSE","TRUE"
768255900495832960,"Sevilla Home Hotel Habitación doble baño privado",-34.6106155735191,-58.3902475222303,"Room in hotel","Private room",4349,2,1,1,1,"No",1,365,29,3.93,4.1,4.07,4.28,3.83,4.72,4.07,"TRUE","0","1","0","0","0","0","1","0","1",3,"1","0",1.47397260273973,431659667,"within an hour",0.96,0.99,"FALSE","TRUE"
768321196961951744,"Sevilla home hotel Habitación individual en hotel",-34.6106608,-58.3902142269836,"Room in hotel","Private room",2278,1,1,1,1,"Yes",1,365,9,4.67,5,4.89,5,4.89,5,4.89,"TRUE","1","1","0","0","0","0","1","0","1",4,"0","0",1.47397260273973,431659667,"within an hour",0.96,0.99,"FALSE","TRUE"
768682398956549376,"Apartment in Monserrat with pool and gym.",-34.6153156,-58.3849887,"Entire rental unit","Entire home/apt",17601,4,2,3,1,"No",2,365,3,5,5,5,5,5,5,5,"TRUE","1","1","1","1","1","0","1","1","0",7,"1","1",0.452054794520548,488662089,"within an hour",1,1,"FALSE","TRUE"
771338065691901056,"Departamento para 3 con patio",-34.61416,-58.37208,"Entire rental unit","Entire home/apt",10946,3,2,2,2,"No",3,30,1,5,5,5,5,5,5,5,"TRUE","1","1","1","0","0","1","0","0","0",4,"0","0",7.68493150684932,42948640,"within an hour",1,1,"FALSE","FALSE"
770270880940417152,"Precioso Loft @Plaza de Mayo +Balcony +Pool +Gym",-34.61078,-58.37354,"Entire rental unit","Entire home/apt",20084,4,1,3,1.5,"No",2,29,4,5,5,4.5,4.75,4.75,5,5,"FALSE","1","1","1","0","1","0","1","1","0",6,"1","0",3.65479452054795,293311435,"within an hour",1,0.99,"FALSE","TRUE"
773289273833447296,"Apartment with Congress View",-34.6094856914597,-58.3872263878584,"Entire rental unit","Entire home/apt",21890,5,4,4,2.5,"No",1,1125,2,5,5,5,5,5,5,5,"FALSE","1","1","0","0","1","0","0","0","0",3,"1","1",1.2,446167869,"within a few hours",1,0.83,"FALSE","TRUE"
771991240215754368,"Habitación Individual moderna",-34.6135778,-58.3863736,"Private room in guesthouse","Private room",4202,1,1,1,1.5,"Yes",1,31,2,5,5,5,5,5,5,5,"FALSE","1","1","0","0","0","0","0","0","0",2,"0","0",6.76164383561644,87197898,"within an hour",0.99,0.87,"FALSE","TRUE"
772038525998796160,"Habitación Individual muy amplia",-34.61382,-58.38743,"Private room in guesthouse","Private room",3934,1,1,1,1.5,"Yes",1,31,1,5,5,4,5,5,5,5,"FALSE","0","1","0","0","0","0","0","0","0",1,"0","1",6.76164383561644,87197898,"within an hour",0.99,0.87,"FALSE","TRUE"
774501151712604160,"Sevilla home hotel Habitación triple baño privado",-34.6106608,-58.3902786,"Room in hotel","Private room",5591,3,1,2,1,"No",1,365,5,3.6,3.4,4.2,4.6,4.4,4.6,4.2,"TRUE","0","1","0","0","0","0","1","0","1",3,"1","0",1.47397260273973,431659667,"within an hour",0.96,0.99,"FALSE","TRUE"
7.74822139199e+17,"Sevilla Home Hotel Hab Individual con baño privado",-34.6106608,-58.3902786,"Room in hotel","Private room",3727,1,1,1,1,"No",1,365,8,4.5,4.75,4.75,4.88,4.75,4.38,4.5,"TRUE","0","1","0","0","0","0","1","0","1",3,"1","0",1.47397260273973,431659667,"within an hour",0.96,0.99,"FALSE","TRUE"
774829277284455936,"Sevilla home hotel Hab cuadruple baño privado",-34.6106608,-58.3902786,"Room in hotel","Private room",6419,4,1,3,1,"No",1,365,6,4,4,4.33,4.83,4.67,5,4.5,"TRUE","0","1","0","0","0","0","1","0","1",3,"1","0",1.47397260273973,431659667,"within an hour",0.96,0.99,"FALSE","TRUE"
775930862229267840,"San Telmo- Edificio Paseo de la Cisterna- UF 119",-34.6115181,-58.3738937,"Entire rental unit","Entire home/apt",9985,2,1,1,1,"No",2,30,1,5,5,5,5,4,5,5,"TRUE","1","1","1","0","0","0","0","0","0",3,"1","0",7.38356164383562,51699880,"within an hour",0.99,0.98,"FALSE","TRUE"
777335273968995840,"Habitación Privada en San Telmo",-34.616414979898,-58.379381261766,"Private room in rental unit","Private room",4763,2,1,1,1,"Yes",1,1125,21,4.9,4.95,4.81,5,4.95,4.9,4.9,"TRUE","1","0","1","1","1","0","0","1","0",5,"1","0",0.465753424657534,487984889,"within an hour",1,0.99,"TRUE","TRUE"
776050632132701568,"San Telmo- Paseo de la Cisterna- Uf 336",-34.6115181,-58.3738937,"Entire rental unit","Entire home/apt",8283,2,1,1,1,"No",2,30,2,5,4.5,5,5,4,5,4.5,"TRUE","1","1","0","0","1","0","1","0","0",4,"1","0",7.38356164383562,51699880,"within an hour",0.99,0.98,"FALSE","TRUE"
780440772040289280,"Seja vizinho de Mafalda e com vista",-34.6157666,-58.3714673,"Entire rental unit","Entire home/apt",6626,2,1,1,1,"No",2,60,6,5,5,4.83,5,5,4.83,4.83,"FALSE","1","1","0","1","0","0","1","0","0",4,"0","1",8.21643835616438,27897099,"within an hour",1,0.88,"TRUE","TRUE"
780502243928631040,"MiniDepto, entrada independiente",-34.60865,-58.38387,"Private room in rental unit","Private room",4556,2,1,1,1,"Yes",2,365,1,5,5,5,5,5,5,5,"FALSE","1","1","0","0","0","0","0","0","0",2,"1","1",0.394520547945205,491203343,"within an hour",1,0.67,"FALSE","FALSE"
783326137163412224,"Studio en San Telmo amoblado",-34.61329,-58.37135,"Entire rental unit","Entire home/apt",5177,2,1,1,1,"No",3,30,7,4.71,5,4.57,4.71,4.71,5,4.43,"TRUE","1","1","1","0","1","0","0","0","0",4,"0","0",11.0712328767123,2120738,"within an hour",0.99,0.97,"TRUE","TRUE"
783343990823781504,"Studio en San Telmo amoblado",-34.6130499636146,-58.3701637237482,"Entire rental unit","Entire home/apt",5591,2,1,1,1,"No",3,30,8,4.63,4.88,5,4.75,4.63,4.88,4.88,"TRUE","1","1","1","0","0","0","0","0","0",3,"1","0",11.0712328767123,2120738,"within an hour",0.99,0.97,"TRUE","TRUE"
781354087994869248,"Departamento-Buenos Aires Centro, Plaza de Mayo",-34.6115181,-58.3738937,"Entire serviced apartment","Entire home/apt",8076,2,1,1,1,"No",2,365,2,5,5,5,5,5,5,5,"FALSE","1","0","0","0","1","0","0","0","0",2,"1","1",8.21369863013699,27965980,"within an hour",1,0.92,"TRUE","TRUE"
781412644091442944,"Departamento-Buenos Aires Centro, Plaza de Mayo",-34.61072,-58.37504,"Entire serviced apartment","Entire home/apt",6894,2,1,1,1,"No",2,365,3,4.33,4,3.67,3.67,3.67,5,4.67,"FALSE","1","1","0","1","1","0","1","1","0",6,"1","1",8.21369863013699,27965980,"within an hour",1,0.92,"TRUE","TRUE"
785671216565748096,"Departamento Completo en San Telmo",-34.6116508581636,-58.3699060693257,"Entire rental unit","Entire home/apt",6933,2,1,3,1,"No",2,1125,4,5,5,4.75,5,5,5,4.75,"TRUE","1","1","0","0","1","1","1","0","0",5,"1","1",0.386301369863014,491567081,"within an hour",1,0.92,"FALSE","TRUE"
781951539340163072,"Sevilla Home Hotel habitación interior economica",-34.6106608,-58.3902786,"Room in hotel","Private room",2278,1,1,1,1,"Yes",1,365,14,4.07,4.14,4.21,4.43,4.14,4.21,4.29,"TRUE","0","1","0","0","0","0","1","0","1",3,"1","0",1.47397260273973,431659667,"within an hour",0.96,0.99,"FALSE","TRUE"
781962482688577920,"Sevilla home hotel Hab doble baño compartido",-34.6106608,-58.3902786,"Room in hotel","Private room",3520,2,1,2,1,"Yes",1,365,10,3.5,3.7,4.2,4.5,4.3,4.7,3.8,"TRUE","0","1","0","0","0","0","1","0","1",3,"1","0",1.47397260273973,431659667,"within an hour",0.96,0.99,"FALSE","TRUE"
786368793885224320,"Lujoso departamento  en San Telmo- 616",-34.6115047666397,-58.3741834759712,"Entire rental unit","Entire home/apt",8283,2,1,1,1,"No",2,30,2,5,5,5,5,5,5,5,"TRUE","1","1","0","1","1","0","0","1","0",5,"1","0",7.38356164383562,51699880,"within an hour",0.99,0.98,"FALSE","TRUE"
786783580180819840,"Lujoso departamento en San Telmo- 517",-34.6115180117462,-58.3738937973976,"Entire rental unit","Entire home/apt",9733,2,1,1,1,"No",2,30,1,5,5,5,5,5,5,5,"TRUE","1","1","0","1","1","0","0","1","0",5,"1","0",7.38356164383562,51699880,"within an hour",0.99,0.98,"FALSE","TRUE"
782641735642032768,"Dpto amplio luminoso en Congreso",-34.6104107,-58.3914558,"Entire rental unit","Entire home/apt",5500,4,1,2,1,"No",2,30,1,5,5,5,5,5,5,5,"FALSE","1","1","1","0","0","0","0","0","0",3,"1","1",7.81643835616438,38355939,"within a few hours",0.8,1,"FALSE","TRUE"
785402131550068352,"Patio! 2 dormitorios y 2 baños.",-34.6154291581869,-58.378660547644,"Entire rental unit","Entire home/apt",3549,5,2,4,2,"No",1,365,8,3.38,3.63,3.88,3.75,3.63,4,3.38,"TRUE","1","1","1","0","0","1","0","0","0",4,"1","1",0.375342465753425,492009355,"within an hour",1,1,"FALSE","FALSE"
787006797112916992,"Departamento en el centro de BA",-34.6122876,-58.3773196,"Entire rental unit","Entire home/apt",6212,3,1,1,1,"No",2,1125,7,4.43,4.29,4.14,4.43,4.43,4.71,4.43,"FALSE","1","1","1","0","1","0","1","0","0",5,"1","1",0.386301369863014,491539289,"within an hour",1,1,"FALSE","TRUE"
782743041861833856,"Studio in San Telmo- Paseo de la Cisterna- 509",-34.6115181,-58.3738937,"Entire rental unit","Entire home/apt",10609,3,1,2,1,"No",2,30,1,5,5,5,5,5,5,5,"TRUE","1","1","0","1","1","0","1","1","0",6,"1","0",7.38356164383562,51699880,"within an hour",0.99,0.98,"FALSE","TRUE"
785456233145008128,"Departamento en casco histórico",-34.6098667298446,-58.3758540935889,"Entire rental unit","Entire home/apt",5000,2,1,1,1,"No",3,365,16,4.94,4.94,5,4.94,5,5,5,"FALSE","1","1","1","1","1","0","1","0","0",6,"0","1",9.22191780821918,12253386,"within a few hours",0.88,0.98,"FALSE","FALSE"
782887432119580032,"Paraiso in San Telmo",-34.61459,-58.37797,"Entire rental unit","Entire home/apt",5606,2,1,1,1,"No",2,365,6,5,5,5,5,5,5,5,"FALSE","1","1","1","0","1","0","0","0","0",4,"1","1",8.84657534246575,17563471,"within an hour",1,0.82,"FALSE","TRUE"
787557697900766848,"Sevilla Home Hotel Hab matrimonial baño compartido",-34.6096771874485,-58.3893947592173,"Room in hotel","Private room",3520,2,1,1,2,"Yes",1,365,18,3.83,4.06,4.22,4.22,4.22,4.39,4.06,"TRUE","0","1","0","0","0","0","1","0","1",3,"1","0",1.47397260273973,431659667,"within an hour",0.96,0.99,"FALSE","TRUE"
787689938297022080,"Moreno 550 'B' Loft with Pool in Plaza de Mayo",-34.6121082026195,-58.3747190460355,"Entire rental unit","Entire home/apt",12039,4,1,3,1,"No",1,1125,16,4.81,4.94,5,4.81,5,4.56,4.94,"TRUE","1","1","1","1","1","1","1","1","0",8,"1","1",11.7013698630137,1021694,"within an hour",1,1,"FALSE","TRUE"
787692177722338944,"Departamento-Buenos Aires Centro, Plaza de Mayo",-34.6106103623662,-58.3736612841136,"Entire serviced apartment","Entire home/apt",7479,2,1,1,1,"No",2,365,2,5,5,5,5,5,5,5,"FALSE","1","1","0","1","1","0","1","1","0",6,"1","1",8.21369863013699,27965980,"within an hour",1,0.92,"TRUE","TRUE"
787720825150899584,"Departamento nuevo con pileta!",-34.6152778944546,-58.3792590450781,"Entire rental unit","Entire home/apt",8964,3,1,1,1,"No",1,1125,17,4.88,4.65,4.76,4.94,5,4.88,4.71,"FALSE","1","1","0","1","1","0","0","1","1",6,"0","1",5.43013698630137,160785982,"within an hour",1,0.78,"FALSE","TRUE"
787667990471273728,"Moreno 550 'A' Loft with Pool in Plaza de Mayo",-34.6105,-58.37436,"Entire rental unit","Entire home/apt",11478,4,1,3,1,"No",1,1125,9,4.67,4.67,4.89,4.89,4.78,4.56,4.56,"TRUE","1","1","1","1","1","1","1","1","0",8,"1","1",11.7013698630137,1021694,"within an hour",1,1,"FALSE","TRUE"
787816069248400768,"San Telmo Apartments",-34.6155219082763,-58.3757388907199,"Entire rental unit","Entire home/apt",7691,4,1,3,1,"No",2,30,12,4.83,4.75,4.83,4.92,4.92,4.75,4.83,"TRUE","1","1","1","0","0","0","0","0","0",3,"0","0",5.12328767123288,179902815,"within an hour",1,1,"TRUE","TRUE"
787818102611243904,"Impecable! Centro BA c/pileta y parrilla 3 pax",-34.6131397388201,-58.3809430716884,"Entire rental unit","Entire home/apt",6894,2,1,2,1,"No",4,1125,2,5,5,4.5,4.5,5,5,5,"FALSE","1","1","0","1","1","0","1","1","1",7,"1","1",6.65479452054795,94350422,"within an hour",0.96,1,"TRUE","TRUE"
790664925959641344,"Habitación Privada San Telmo",-34.6164679571773,-58.3793115243316,"Private room in rental unit","Private room",4349,2,1,1,1,"Yes",1,1125,11,4.91,5,4.91,5,5,5,4.91,"TRUE","1","1","0","1","1","0","0","1","1",6,"0","0",0.465753424657534,487984889,"within an hour",1,0.99,"TRUE","TRUE"
787897460280055680,"Sevilla home hotel Hab triple 3 camas y baño",-34.6106608,-58.3902786,"Room in hotel","Private room",5798,3,1,3,1,"No",1,365,2,4.5,5,5,5,5,5,5,"TRUE","0","1","0","0","0","0","1","0","1",3,"1","0",1.47397260273973,431659667,"within an hour",0.96,0.99,"FALSE","TRUE"
788278658669753216,"Apart en San Telmo-Paseo de la Cisterna-205",-34.6115180117462,-58.3738937973976,"Entire rental unit","Entire home/apt",9318,2,1,1,1,"No",2,30,2,5,5,5,5,5,5,5,"TRUE","1","1","0","1","1","0","0","1","0",5,"1","0",7.38356164383562,51699880,"within an hour",0.99,0.98,"FALSE","TRUE"
788291838739313536,"Studio in San Telmo- Paseo de la Cisterna",-34.6115180117462,-58.3738937973976,"Entire rental unit","Entire home/apt",10561,4,1,1,1,"No",2,30,4,5,5,5,5,5,5,5,"TRUE","1","1","0","0","1","0","0","1","0",4,"1","0",7.38356164383562,51699880,"within an hour",0.99,0.98,"FALSE","TRUE"
788324096966535680,"Paseo de la Cisterna 3",-34.6115181,-58.3738937,"Entire rental unit","Entire home/apt",9318,2,2,1,1,"No",2,365,6,3.83,4,4.17,3.83,4.17,4.33,4,"TRUE","1","1","1","0","0","1","0","0","0",4,"1","1",12.0931506849315,484323,"within an hour",0.99,0.99,"FALSE","TRUE"
792104730733601664,"Apart en San Telmo- Paseo de la Cisterna- UF 606",-34.6115180117462,-58.3738937973976,"Entire rental unit","Entire home/apt",10354,3,1,2,1,"No",2,30,1,5,5,5,5,5,5,5,"TRUE","1","1","0","0","0","1","0","0","0",3,"1","0",7.38356164383562,51699880,"within an hour",0.99,0.98,"FALSE","TRUE"
788597788529252736,"Studio in San Telmo- paseo de la Cisterna- 529",-34.6115181,-58.3738937,"Entire rental unit","Entire home/apt",10975,3,1,3,1,"No",2,30,1,5,5,5,5,5,5,5,"TRUE","1","1","0","1","1","0","0","1","0",5,"1","0",7.38356164383562,51699880,"within an hour",0.99,0.98,"FALSE","TRUE"
791169068190668800,"Departamento estilo Europeo centro de Buenos Aires",-34.6088187197303,-58.3774143307807,"Entire rental unit","Entire home/apt",21329,4,2,3,2,"No",7,90,1,5,5,5,5,5,5,5,"FALSE","1","1","0","0","0","1","0","0","0",3,"1","1",0.353424657534247,492989446,"within an hour",1,1,"FALSE","TRUE"
788739864175551744,"Estupenda habitación  privada.",-34.6090872803717,-58.3782182630612,"Private room in rental unit","Private room",4349,2,1,3,1,"Yes",1,365,11,4.91,4.27,4.82,4.64,4.91,4.82,4.82,"TRUE","1","1","1","0","1","1","0","1","0",6,"1","1",7.46027397260274,49460212,"within an hour",1,0.89,"FALSE","TRUE"
788912076491438848,"Apart en San Telmo- Paseo de la Cisterna- 601",-34.6115181,-58.3738937,"Entire rental unit","Entire home/apt",10401,2,1,1,1,"No",2,30,1,5,5,4,5,5,5,5,"TRUE","1","1","1","1","0","1","0","1","0",6,"1","0",7.38356164383562,51699880,"within an hour",0.99,0.98,"FALSE","TRUE"
791459377783996544,"Departamento nuevo con pileta",-34.6152914918806,-58.3805412135396,"Entire rental unit","Entire home/apt",7248,3,1,1,1,"No",1,1125,5,4.8,5,4.8,5,4.8,4.6,5,"FALSE","1","1","0","1","1","0","1","1","1",7,"1","1",5.43013698630137,160785982,"within an hour",1,0.78,"FALSE","TRUE"
789886886364996864,"Departamento en Congreso de Buenos Aires",-34.6101140845437,-58.3908204075608,"Entire rental unit","Entire home/apt",8929,5,2,3,1.5,"No",5,365,2,5,5,5,5,5,5,5,"FALSE","1","1","0","1","1","0","1","1","0",6,"0","1",6.17260273972603,119161621,"within a few hours",1,0.8,"FALSE","FALSE"
794007186718010368,"Studio in San Telmo- Paseo de la Cisterna",-34.6115181,-58.3738937,"Entire rental unit","Entire home/apt",12010,4,1,1,1,"No",2,30,2,4.5,5,5,5,5,4.5,5,"TRUE","1","1","0","0","1","0","0","1","0",4,"1","0",7.38356164383562,51699880,"within an hour",0.99,0.98,"FALSE","TRUE"
794044725252313984,"Apart en San Telmo- Paseo de la Cisterna",-34.6115181,-58.3738937,"Entire rental unit","Entire home/apt",10354,2,1,1,1,"No",2,30,1,5,5,5,5,5,5,5,"TRUE","1","1","1","0","0","1","0","0","0",4,"1","0",7.38356164383562,51699880,"within an hour",0.99,0.98,"FALSE","TRUE"
794056614295078272,"Apart en San Telmo- Paseo de la Cisterna- 717",-34.6115181,-58.3738937,"Entire rental unit","Entire home/apt",8283,2,1,1,1,"No",2,30,2,5,4,5,4.5,4,5,4.5,"TRUE","1","1","1","0","0","1","0","0","0",4,"1","1",7.38356164383562,51699880,"within an hour",0.99,0.98,"FALSE","TRUE"
797950609146548352,"Habitación en suite Balcarce, San Telmo",-34.6124157842564,-58.3716620361512,"Private room in rental unit","Private room",5177,2,1,1,1,"No",3,365,2,5,5,5,5,5,5,5,"FALSE","1","1","0","1","1","0","1","1","0",6,"1","1",0.386301369863014,491567081,"within an hour",1,0.92,"FALSE","TRUE"
